,Q,m,${\beta}$,${\gamma_f}$,${R_c/H_{m0}}$,${s_p}$,${s_m}$,"${s_{-1,0}}$",${G_c/H_{m0}}$,${A_c/H_{m0}}$,${B_t/H_{m0}}$,${h/H_{m0}}$,${h_t/H_{m0}}$,${cot\alpha}$
6527,0.0021599377836722,1000.0,0.0,0.47,0.7318078746650175,0.0356095508638405,0.0535723533500646,0.0439550139306037,0.919091081504703,0.7318078746650175,0.0,7.446918161203876,7.446918161203876,2.0
9466,2.011879375270973e-05,100.0,0.0,0.55,1.66173818968626,0.0113130464381566,0.0160944830025382,0.0136887861901695,0.0,1.66173818968626,0.0,4.177785791561486,4.177785791561486,2.0
7928,0.0005298753694927,1000.0,25.0,0.4,0.5912162162162162,0.0534612415600949,0.0546477118633673,0.0499621533125085,1.097972972972973,0.5912162162162162,1.097972972972973,4.60304054054054,4.349662162162162,2.0
6640,0.0004129653364796,1000.0,0.0,0.47,1.6944665078104315,0.0343389019408372,0.0489289177971454,0.0403514925282454,1.3113498989105885,1.6944665078104315,0.0,8.942282234577707,8.942282234577707,1.5
9404,0.0014577549131094,30.0,0.0,0.45,1.5819209039548026,0.031075447604169,0.0510636189382321,0.0301217824436096,0.9039548022598872,1.5819209039548026,1.03954802259887,1.9774011299435028,1.4124293785310735,1.3333333333333333
2018,0.0277313968158455,50.0,0.0,1.0,0.6749915626054674,0.010343293387734,0.014894342478337,0.0125153849991582,0.0,0.6749915626054674,0.0,2.6999662504218698,2.6999662504218698,2.0
5401,0.00283532737974,1000.0,0.0,0.38,0.9803921568627452,0.0183323293459805,0.0263985542582119,0.0221821185086364,0.9001782531194296,1.158645276292335,1.7825311942959,2.406417112299465,1.42602495543672,1.5
1759,0.0003328685258293,52.0,0.0,0.4,0.8695652173913044,0.0279726930399352,0.0402806779775067,0.0338469585783216,0.9316770186335404,0.8695652173913044,0.0,3.1055900621118013,3.1055900621118013,2.0
3969,3.746882508701572e-05,1000.0,0.0,1.0,2.025832766825289,0.0326006073417816,0.0345225961406194,0.0394467348835557,0.0,2.025832766825289,0.0,3.399048266485384,3.399048266485384,4.0
8100,3.623878938098345e-06,1000.0,45.0,0.4,1.0961214165261384,0.0260692482517743,0.0334923488644732,0.0303516700000417,1.0961214165261384,1.0961214165261384,1.0961214165261384,4.0893760539629005,3.836424957841485,2.0
7683,1.4873610027028688e-05,1000.0,0.0,0.4,1.552424170050155,0.0265243423515714,0.0322803312625208,0.0295164439017441,1.552424170050155,1.552424170050155,1.552424170050155,5.791736326725579,5.433484595175544,2.0
7361,6.938965672367922e-06,1000.0,0.0,0.4,1.931034482758621,0.019188167528939,0.0289849663993212,0.0232176827100163,2.4827586206896552,1.310344827586207,0.0,3.517241379310345,3.517241379310345,1.5
3970,3.340956307023457e-05,1000.0,0.0,1.0,2.10898796886058,0.0313151993024727,0.0345697300548626,0.037891391155992,0.0,2.10898796886058,0.0,3.538570417551309,3.538570417551309,4.0
7762,0.0001389514030675,1000.0,10.0,0.47,0.8748906386701664,0.0378224076163403,0.0492555063338611,0.0450962803819833,1.6247969003874516,0.8748906386701664,1.6247969003874516,6.81164854393201,6.436695413073366,2.0
2020,0.0145992571951919,50.0,0.0,1.0,1.0570824524312898,0.0083009074977492,0.0119533067967588,0.0100440980722765,0.0,1.0570824524312898,0.0,4.228329809725159,4.228329809725159,2.0
1604,0.0055237252217127,52.0,0.0,1.0,1.6483516483516485,0.0249847349535438,0.0359780183331031,0.030231529293788,0.0,1.6483516483516485,0.0,2.197802197802198,2.197802197802198,2.0
3789,0.0001968812345478,200.0,0.0,0.38,1.2867090523766271,0.0336096288420028,0.0483978655324841,0.0406676508988234,1.1353315168029063,1.2867090523766271,1.589464123524069,2.043596730245232,1.438086587950348,1.5
8058,0.0002371296386984,1000.0,60.0,0.4,0.7604562737642586,0.0289047735675238,0.0339097187326698,0.0304912040916572,0.988593155893536,0.7604562737642586,0.988593155893536,3.916349809885932,3.6882129277566538,2.0
8222,9.55954463725156e-06,1000.0,45.0,0.47,1.0895619960775769,0.02440481278844,0.0308674491612932,0.0281529053448913,1.41643059490085,1.0895619960775769,1.41643059490085,5.611244279799521,5.284375680976248,2.0
5720,0.0015601805451143,23.0,0.0,0.47,0.9298245614035088,0.0185733263348716,0.080126868668596,0.0224737248651947,1.149122807017544,0.5263157894736842,0.0,1.1403508771929824,1.1403508771929824,2.0
1507,0.0009293911013174,1000.0,0.0,0.8141700404858301,0.8097165991902833,0.0382894897139657,0.0551368651881107,0.0463302825538985,3.238866396761133,0.2024291497975708,0.0,3.7044534412955454,3.7044534412955454,4.0
7265,2.038379098225288e-05,1000.0,0.0,0.4,1.8272425249169435,0.0451844126878119,0.057365649911128,0.0546731393522524,0.9966777408637872,0.830564784053156,0.0,3.0454042081949058,3.0454042081949058,1.5
1522,8.714768891024618e-05,1000.0,0.0,0.4,1.5789473684210529,0.0436573816373274,0.0628666295577515,0.0528254317811662,0.7719298245614035,1.5789473684210529,0.0,3.210526315789473,3.210526315789473,2.0
7912,0.0001651758086941,1000.0,25.0,0.4,0.7332146223944696,0.0354689499409193,0.0355230390675522,0.0318310762545558,1.361684298732586,0.7332146223944696,1.361684298732586,5.708599560071227,5.394364721902169,2.0
7728,9.596567388652856e-05,1000.0,10.0,0.4,1.3039934800325998,0.023492433855935,0.0329229282997296,0.0295787771179427,1.0594947025264874,1.3039934800325998,1.0594947025264874,3.7082314588427057,3.463732681336593,2.0
5201,1.3781958140918232e-05,50.0,0.0,0.38,1.7267441860465116,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,1.0988372093023258,0.0,3.1395348837209305,3.1395348837209305,2.0
7433,2.39392299559349e-05,1000.0,0.0,0.47,1.4218009478672984,0.042232164239771,0.0536175066721949,0.0511009187301229,1.066350710900474,0.8886255924170615,0.0,3.2582938388625595,3.2582938388625595,2.5
8041,0.0003089980970053,1000.0,60.0,0.4,0.7297748123436197,0.0183650713566527,0.0206462809225626,0.0187112863197399,1.3552960800667222,0.7297748123436197,1.3552960800667222,5.681818181818182,5.36905754795663,2.0
7142,0.0001066247607515,100.0,0.0,0.4,1.280310378273521,0.0535949128043834,0.0771766744383121,0.064849844493304,1.939864209505335,1.280310378273521,0.9699321047526674,3.87972841901067,3.2977691561590694,2.0
7133,0.0002238503358754,100.0,0.0,0.4,1.179624664879357,0.0318535931984775,0.0458691742058076,0.0385428477701578,1.7873100983020556,1.179624664879357,0.8936550491510278,2.234137622877569,1.6979445933869526,2.0
5265,0.0007580076977505,50.0,0.0,0.47,1.36046511627907,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
10079,2.9205432463880446e-06,30.786516853932586,0.0,0.4,1.2435991221653258,0.0192441026428883,0.0518075042066391,0.0299424377104819,1.4630577907827362,1.2435991221653258,0.0,1.8653986832479883,1.8653986832479883,4.0
10164,5.724604416656892e-06,30.404494382022477,0.0,0.4,1.3855898653998415,0.0149389971688809,0.0382635621700471,0.0212737959239161,1.5835312747426764,1.3855898653998415,0.0,1.9794140934283453,1.9794140934283453,4.0
7800,4.484566210516663e-06,1000.0,0.0,0.47,1.5851725399341543,0.0274224019698406,0.0317611146644103,0.028949594268736,1.5851725399341543,1.5851725399341543,1.5851725399341543,5.913912937446653,5.548103889769541,2.0
7623,0.000181955380624,1000.0,10.0,0.4,0.7983576642335768,0.0309511087121421,0.0373011547484565,0.0341159987140969,1.4826642335766425,0.7983576642335768,1.4826642335766425,6.215784671532847,5.873631386861314,2.0
4368,0.0038736921175419,1000.0,20.0,1.0,1.3157894736842104,0.0188140918535025,0.0270922922690437,0.0227650511427381,0.0,1.3157894736842104,0.0,6.31578947368421,6.31578947368421,4.0
7909,6.8134155569355e-06,1000.0,25.0,0.4,0.8628127696289907,0.031715560989083,0.0373188560216272,0.0341795376566651,1.6023665721681255,0.8628127696289907,1.6023665721681255,6.717613706397142,6.3478368051275735,2.0
7120,3.426670069362853e-05,100.0,0.0,0.4,1.2511848341232228,0.0300317612371705,0.0432457361815255,0.0363384310969763,1.8957345971563984,1.2511848341232228,0.9478672985781992,2.3696682464454977,1.8009478672985784,2.0
5149,0.0037211286980479,50.0,0.0,0.4,0.9418604651162792,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
10454,0.0001123813569178,22.021656968865194,0.0,0.4,1.586206896551724,0.0268155018309918,0.0386143226366282,0.0324467572155001,1.379310344827586,2.103448275862069,2.413793103448276,2.8706896551724133,1.9913793103448276,1.4
6532,0.0001980221559067,1000.0,0.0,0.47,1.0224654377880182,0.0513232928561676,0.0634544572553744,0.0551528424405233,1.2841333054087885,1.0224654377880182,0.0,10.404665898617512,10.404665898617512,2.0
5137,2.067293721137735e-05,50.0,0.0,0.4,1.8627906976744184,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
2459,0.0217396009229626,1000.0,0.0,1.0,0.8474576271186441,0.010460063945723,0.0159909324529177,0.0126566773743248,0.0,0.8474576271186441,0.0,5.932203389830509,5.932203389830509,4.0
9422,0.0044862301203356,30.0,0.0,0.45,1.530054644808743,0.0187534827517042,0.0430520724327461,0.0196871249660963,0.8743169398907105,1.530054644808743,1.005464480874317,1.9125683060109289,1.366120218579235,1.3333333333333333
7475,0.0025627537660086,1000.0,0.0,1.0,1.733067729083665,0.0141782396084617,0.0204166650361849,0.0171556699262387,0.0,1.733067729083665,0.0,9.9601593625498,9.9601593625498,1.19175359259421
1832,0.0003085003639337,1000.0,0.0,0.46,1.5,0.0149958121489932,0.0215939694945503,0.0181449327002818,1.3888888888888888,1.583333333333333,0.3805555555555556,1.8333333333333333,1.4166666666666663,1.5
1589,0.0013854338037936,52.0,0.0,1.0,2.1505376344086025,0.0287255812584014,0.041364837012098,0.0347579533226657,0.0,2.1505376344086025,0.0,5.376344086021505,5.376344086021505,2.0
5205,0.0003996767860866,50.0,0.0,0.38,1.36046511627907,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.1511627906976745,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
1043,0.0002295558859556,20.0,0.0,1.0,2.407704654895666,0.0363122949445421,0.0522897047201407,0.043937876882896,0.0,2.407704654895666,8.025682182985554,3.2102728731942216,1.6051364365971108,2.0
4333,0.0034877482472916,1000.0,5.0,1.0,1.25,0.0194082310718517,0.0279478527434665,0.0234839595969406,0.0,1.25,0.0,6.0,6.0,4.0
7572,4.1960934150600994e-05,1000.0,10.0,0.4,1.0660980810234544,0.0463905130146456,0.0559750111213856,0.0513167540227574,1.3859275053304905,1.0660980810234544,1.3859275053304905,5.4904051172707895,5.1705756929637525,2.0
7121,6.871964080633434e-05,100.0,0.0,0.4,1.1754229741763136,0.0291804048099855,0.0420197829263791,0.0353082898200824,1.7809439002671417,1.1754229741763136,0.8904719501335708,2.2261798753339272,1.6918967052537843,2.0
1982,0.0060515631535587,50.0,0.0,1.0,1.557632398753894,0.02341663911711,0.0337199603286384,0.0283341333317031,0.0,1.557632398753894,0.0,2.3364485981308407,2.3364485981308407,2.0
7354,0.0001903708791446,1000.0,0.0,0.4,1.4357501794687724,0.018433874046767,0.0281593076588664,0.022304987596588,2.1536252692031583,0.7896625987078248,0.0,4.235463029432879,4.235463029432879,1.5
6560,1.850950345100937e-06,1000.0,0.0,0.4,1.4210919970082272,0.0494090168121371,0.061957903167908,0.0535000865868692,1.349114211931649,1.4210919970082272,0.0,10.224382946896036,10.224382946896036,2.0
554,0.0001783869628678,200.0,0.0,0.4,0.7093081134892981,0.0401503764752028,0.057816542124292,0.0485819555349954,0.9955201592832256,0.7093081134892981,0.0,2.799900447984072,2.799900447984072,2.0
2361,0.0006045130483425,1000.0,0.0,0.4,1.346153846153846,0.0525586503324139,0.0611668788661966,0.0635959669022209,0.7846153846153845,1.346153846153846,0.0,2.8846153846153846,2.8846153846153846,2.0
3830,0.0001120038374317,200.0,0.0,0.38,1.349815288434214,0.0313038411710909,0.0450775312863709,0.03787764781702,1.1366865586814436,1.2361466325660695,0.5683432793407218,1.918158567774936,1.0656436487638532,1.5
1385,0.0090441537237469,1000.0,0.0,0.7915254237288136,0.8474576271186441,0.0401514654134238,0.0578181101953304,0.0485832731502429,1.6949152542372885,0.6355932203389831,0.0,3.8771186440677967,3.8771186440677967,2.0
7122,2.643047768045224e-05,100.0,0.0,0.4,1.227906976744186,0.0558821835739206,0.0804703443464457,0.067617442124444,1.86046511627907,1.227906976744186,0.930232558139535,2.3255813953488373,1.7674418604651163,2.0
7448,3.8088284633178896e-06,1000.0,0.0,0.43,1.430274135876043,0.0419819736933269,0.0532998674146582,0.0507981881689255,1.072705601907032,0.8939213349225268,0.0,3.2777115613825987,3.2777115613825987,2.5
7293,1.7425304769106392e-05,1000.0,0.0,0.4,1.684088269454123,0.0430828120976811,0.0554760821739669,0.0521302026381941,1.0452961672473868,0.6387921022067364,0.0,3.4262485481997675,3.4262485481997675,1.5
7649,3.858389192677537e-06,1000.0,10.0,0.4,1.600985221674877,0.0401589515649171,0.055024443222931,0.0504817969573991,1.600985221674877,1.600985221674877,1.600985221674877,5.972906403940887,5.603448275862069,2.0
1987,0.0106803530147331,50.0,0.0,1.0,1.540238737004236,0.0111752186649436,0.0160923148775189,0.0135220145845818,0.0,1.540238737004236,0.0,2.3103581055063533,2.3103581055063533,2.0
4839,0.0001503577113918,500.0,0.0,0.47,1.2446958981612448,0.0250872506271567,0.0391988291049324,0.0303555732588597,1.1315417256011315,1.4992927864214995,1.1315417256011315,4.271570014144271,2.8571428571428568,1.5
7885,0.0001333872356497,1000.0,25.0,0.47,1.05433901054339,0.048200772463379,0.0585881113240318,0.0527121950985734,1.05433901054339,1.05433901054339,1.05433901054339,3.933495539334955,3.690186536901866,2.0
4961,0.0001879090464908,50.0,0.0,0.4,1.1699604743083003,0.0202554266401176,0.0291678143617694,0.0245090662345424,1.2648221343873518,1.4229249011857708,0.9486166007905138,1.897233201581028,0.7905138339920948,2.0
7089,1.3084394891312989e-05,100.0,0.0,0.4,1.227906976744186,0.0470271418492095,0.0677190842628617,0.0569028416375435,1.86046511627907,1.227906976744186,0.930232558139535,2.3255813953488373,1.7674418604651163,2.25
4346,0.0041227198465215,1000.0,0.0,1.0,1.3392857142857142,0.0188651238596881,0.0271657783579509,0.0228267998702226,0.0,1.3392857142857142,0.0,6.428571428571428,6.428571428571428,4.0
4724,8.502869007215441e-06,1000.0,0.0,1.0,2.410112359550562,0.0322563456891314,0.0456684939127007,0.0390301782838491,0.0,2.410112359550562,0.0,2.808988764044944,2.808988764044944,4.0
5282,1.3781958140918232e-05,50.0,0.0,0.38,1.622093023255814,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.627906976744186,0.0,3.1395348837209305,3.1395348837209305,2.0
4604,3.861291536124766e-05,100.0,0.0,1.0,3.0303030303030303,0.0271698743882449,0.0391246191190727,0.0215652457541078,0.0,3.0303030303030303,0.0,2.674242424242424,2.674242424242424,2.5
6637,0.0007032751289004,1000.0,0.0,0.47,1.2248803827751198,0.0359221108479849,0.0489776709453413,0.0407876695331191,0.9479365680737404,1.2248803827751198,0.0,6.464114832535885,6.464114832535885,1.5
7134,0.0002686276936678,100.0,0.0,0.4,1.0828547990155866,0.0304982276115408,0.0439174477606187,0.0369028554099643,1.6406890894175556,1.0828547990155866,0.8203445447087778,2.050861361771944,1.5586546349466777,2.0
1108,0.0024916299602003,20.0,0.0,1.0,1.1887779362815023,0.0332888921789828,0.0479360047377353,0.0402795595365692,0.0,1.1887779362815023,0.0,1.902044698050404,1.902044698050404,4.0
7607,5.781653010718567e-06,1000.0,0.0,0.4,1.2054417082831068,0.0444923400140467,0.0537169867531078,0.0498236112208891,2.2386774582400557,1.2054417082831068,2.2386774582400557,9.385224728775617,8.868606853797143,2.0
7653,2.4160765735800656e-06,1000.0,10.0,0.4,1.5294117647058822,0.0284221944572181,0.0362791922740492,0.0330732195563211,1.5294117647058822,1.5294117647058822,1.5294117647058822,5.705882352941176,5.352941176470588,2.0
1006,0.0211501824255224,20.0,0.0,1.0,0.8777062609713282,0.0350667551525371,0.0504961274196534,0.0424307737345699,0.0,0.8777062609713282,0.0,2.340550029256875,2.340550029256875,2.0
4718,5.1323470730311445e-06,1000.0,0.0,1.0,3.5031847133757963,0.0160890535082926,0.0264448611247414,0.0194677547450341,0.0,3.5031847133757963,0.0,3.1847133757961785,3.1847133757961785,4.0
1909,0.0057178316722304,50.0,0.0,1.0,1.5533980582524272,0.0261658356469126,0.0376788033315542,0.0290021512273554,0.0,1.5533980582524272,0.0,2.3300970873786406,2.3300970873786406,2.0
5860,1.6747149262621014e-06,65.0,15.0,0.4,1.922216931914304,0.0159782761756311,0.0230087176929088,0.0193337141725136,2.1052631578947367,1.922216931914304,0.0,1.8050499942708784,1.8050499942708784,4.0
4646,0.000460897078495,100.0,0.0,1.0,2.8469635100619826,0.0137520135467139,0.0198028995072681,0.0033077206057886,0.0,2.8469635100619826,0.0,1.6268362914639902,1.6268362914639902,3.0
3966,0.0006647466333308,1000.0,0.0,1.0,1.4515895953757223,0.0357343457263169,0.0444608291572764,0.0432385583288435,0.0,1.4515895953757223,0.0,3.6127167630057806,3.6127167630057806,4.0
6576,0.0018916669278471,1000.0,0.0,0.47,0.7692307692307693,0.0495755208024671,0.0660727086496863,0.0562684343492618,0.966091188814586,0.7692307692307693,0.0,7.8385698808234014,7.8385698808234014,1.5
10198,0.0028812341787296,46.43284030559507,0.0,1.0,1.9793699470309452,0.0157690376861913,0.0257815902553666,0.0192992477443428,0.0,1.491497072762754,0.0,3.3175355450236967,3.3175355450236967,2.7
5254,0.000916500216371,50.0,0.0,0.47,0.9418604651162792,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
9442,0.0006037726283997,100.0,0.0,0.55,1.4423534501406012,0.0069080147931921,0.0127197652328932,0.0083586978997624,0.0,1.4423534501406012,0.0,2.0603504218040234,2.0603504218040234,2.0
10465,6.897307774609882e-05,22.021656968865194,0.0,0.47,1.7377049180327868,0.0282025105463879,0.0406116151867986,0.0341250377611294,0.0,2.229508196721312,2.295081967213115,2.491803278688525,1.6557377049180333,1.4
10017,6.863190728706357e-05,30.786516853932586,0.0,0.4,1.3517897696550234,0.0090371561834725,0.0220741466647605,0.0138353687029025,2.1628636314480376,1.3517897696550234,0.0,3.244295447172056,3.244295447172056,4.0
5871,1.4734771898730842e-06,65.0,14.0,0.4,1.9062574772157497,0.0161184364929612,0.0232105485498642,0.0195033081564831,2.0869565217391304,1.9062574772157497,0.0,1.7886477051182996,1.7886477051182996,4.0
7713,0.0001211423565413,1000.0,0.0,0.4,1.1976047904191618,0.0446730021115804,0.0532204830458056,0.0480845615044648,0.9730538922155688,1.1976047904191618,0.9730538922155688,3.405688622754491,3.181137724550898,2.0
5842,1.3819069190987086e-06,65.0,11.0,0.4,2.001268054686333,0.0189897753470388,0.0273452764997358,0.0229776281699169,2.297541152312619,2.001268054686333,0.0,2.066776598177887,2.066776598177887,4.0
6720,0.0011435176771819,1000.0,0.0,0.38,0.751131221719457,0.037984624389496,0.0539836401122165,0.0439490907803397,0.9478428883804048,0.751131221719457,0.0,6.610859728506787,6.610859728506787,1.5
6695,0.0009021314403352,1000.0,0.0,0.5,1.0209951107276387,0.0373508311658024,0.0507626758382276,0.0415781199424,1.2822866943857676,1.0209951107276387,0.0,10.368133448375035,10.368133448375035,1.5
4223,0.0004698808045384,1000.0,0.0,1.0,1.7777777777777777,0.0227392117951598,0.0327444649850301,0.0275144462721433,0.0,1.7777777777777777,0.0,5.333333333333333,5.333333333333333,4.0
5450,0.000272815654436,100.0,0.0,0.38,1.4584062536460156,0.0213984211739661,0.0308137264905113,0.025892089620499,1.0410776949103864,1.4584062536460156,0.807732694327024,1.7949615429489425,0.9647918293350564,2.0
9448,2.738605546949458e-06,100.0,0.0,0.55,2.1126142595978057,0.0307736996118093,0.040654995661281,0.0372361765302892,0.0,2.1126142595978057,0.0,3.8080438756855575,3.8080438756855575,2.0
4593,0.0007634313195369,100.0,0.0,1.0,2.758620689655172,0.0001979236631468,0.029092561935959,0.0020470085485698,0.0,2.758620689655172,0.0,1.6206896551724137,1.6206896551724137,2.5
870,0.0089565442906384,20.0,0.0,1.0,1.2774655084312725,0.0307068954537835,0.0442179294534483,0.0371553434990781,0.0,1.2774655084312725,0.0,2.0439448134900355,2.0439448134900355,2.0
1682,2.1983306129716424e-06,52.0,0.0,0.4,1.5384615384615383,0.0158106525877894,0.0227673397264168,0.0191308896312252,1.6483516483516485,1.098901098901099,0.0,5.494505494505495,5.494505494505495,2.0
4050,0.0003874173548776,1000.0,0.0,1.0,2.0,0.0335248536656703,0.0482757892785653,0.0405650729354611,0.0,2.0,0.0,3.243243243243243,3.243243243243243,3.0
6438,4.005228313949169e-06,1000.0,0.0,0.44,1.8484288354898335,0.0406809311547005,0.0527801605585304,0.0442530082205664,1.177916585263432,1.8484288354898335,0.0,8.885661473461843,8.885661473461843,1.5
5255,9.647370698642764e-05,50.0,0.0,0.47,1.255813953488372,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,0.7848837209302326,0.0,3.1395348837209305,3.1395348837209305,2.0
7473,0.0340303872202787,1000.0,0.0,1.0,0.6406480117820321,0.0383546800563566,0.0552307392811536,0.0464091628681916,0.0,0.6406480117820321,0.0,3.681885125184094,3.681885125184094,1.19175359259421
5884,8.96766181716777e-06,65.0,0.789999999999992,0.4,1.9231589681797137,0.0119765086301331,0.0172461724273916,0.014491575442461,2.162318004901254,1.9231589681797137,0.0,1.9052737468680183,1.9052737468680183,4.0
139,0.0088357610485738,50.0,0.0,0.4,0.3736842105263159,0.0204102902545368,0.0293908179665331,0.0246964512079896,1.0526315789473686,0.4421052631578948,0.2631578947368421,1.0263157894736843,0.7631578947368421,2.5
7868,5.111878666841167e-06,1000.0,25.0,0.47,1.178689297501179,0.0299485864865207,0.0366283153211014,0.0333218976656585,1.5322960867515325,1.178689297501179,1.5322960867515325,6.070249882131071,5.716643092880717,2.0
2182,0.0001322356460947,1000.0,0.0,0.4,2.0415429491639467,0.0220805892206943,0.026128390752074,0.0267175129570402,1.1899278903698434,2.0415429491639467,0.0,4.374734891065601,4.374734891065601,2.0
8278,2.3284413670207067e-05,1000.0,45.0,0.47,1.2618296529968456,0.0225919359711706,0.0326562812610009,0.0292252957567358,1.025236593059937,1.2618296529968456,1.025236593059937,3.5883280757097795,3.3517350157728707,2.0
1685,0.0048451171440727,52.0,0.0,0.4,0.6896551724137931,0.0352699173112227,0.0507886809281606,0.0426765999465794,0.7389162561576353,0.4926108374384236,0.0,2.463054187192118,2.463054187192118,2.0
2405,0.0005602270545057,1000.0,0.0,0.55,1.9444444444444444,0.0130698459115804,0.0192066312039084,0.0158145135530123,1.1333333333333333,1.9444444444444444,0.0,4.166666666666667,4.166666666666667,2.0
9469,0.0004244204432328,100.0,0.0,0.55,1.5330906684315018,0.0057920271123558,0.0071603696142088,0.0070083528059505,0.0,1.5330906684315018,0.0,3.825281270681668,3.825281270681668,2.0
7943,0.0001400436047408,1000.0,25.0,0.4,0.819000819000819,0.0268385768258148,0.037093113822923,0.03288953834162,1.0647010647010646,0.819000819000819,1.0647010647010646,4.217854217854218,3.972153972153972,2.0
3682,2.3069602451233083e-06,500.0,0.0,0.4,1.7810218978102192,0.0196531619998457,0.0283005532797778,0.0237803260198133,2.6277372262773726,1.7226277372262777,1.7518248175182485,2.248175182481752,1.226277372262774,2.0
7626,2.512208121063141e-06,1000.0,10.0,0.4,1.3040238450074515,0.0265484300493196,0.0291516886989535,0.0270212334050027,2.421758569299553,1.3040238450074515,2.421758569299553,10.152757078986587,9.593889716840536,2.0
4840,0.0006547488565563,500.0,0.0,0.47,1.057692307692308,0.0261192946124059,0.0408113978318842,0.0316043464810111,0.9615384615384616,1.2740384615384617,0.9615384615384616,3.629807692307693,2.4278846153846154,1.5
8040,2.034909763812594e-05,1000.0,60.0,0.4,0.8333333333333334,0.0184638857769733,0.0209897605015557,0.0191990278999456,1.5476190476190477,0.8333333333333334,1.5476190476190477,6.488095238095238,6.1309523809523805,2.0
1726,0.0043643394112754,52.0,0.0,0.4,0.8750000000000001,0.0177913277471389,0.02561951195588,0.0215275065740381,0.9375,0.8750000000000001,0.0,3.125,3.125,2.0
7763,0.0002955576607939,1000.0,10.0,0.47,0.7913181098801719,0.0418169001092547,0.0498589796599206,0.0454099945502675,1.469590775491748,0.7913181098801719,1.469590775491748,6.160976712638481,5.821840379832693,2.0
7251,4.209926354959917e-06,1000.0,0.0,0.4,2.366463826910074,0.0370031818190884,0.0512154765662124,0.044773850001097,1.2170385395537524,1.149425287356322,0.0,3.583502366463827,3.583502366463827,1.5
7137,2.9615017825514604e-05,100.0,0.0,0.4,1.3850996852046171,0.0302710212432474,0.0435902705902764,0.0366279357043294,2.0986358866736623,1.3850996852046171,1.0493179433368311,4.197271773347325,3.567681007345226,2.0
3681,1.065183872034419e-06,500.0,0.0,0.4,1.8484848484848484,0.021740572233995,0.0313064240169528,0.026306092403134,2.727272727272727,1.7878787878787878,1.818181818181818,2.333333333333333,1.2727272727272727,2.0
5399,1.5454446287841885e-05,1000.0,0.0,0.38,1.5189873417721518,0.0258129456753714,0.0371706417725348,0.0312336642671994,1.2784810126582278,1.7721518987341771,2.5316455696202533,3.291139240506329,1.8987341772151896,1.5
4237,6.946348590753287e-05,1000.0,40.0,1.0,1.9354838709677415,0.0206738044208736,0.029770278366058,0.0250153033492571,0.0,1.9354838709677415,0.0,5.806451612903226,5.806451612903226,4.0
10494,0.0001104474128605,22.021656968865194,0.0,0.47,1.7037037037037035,0.0249661568771303,0.0359512659030676,0.0302090498213277,1.4814814814814816,2.2962962962962963,2.592592592592593,3.083333333333333,2.138888888888889,1.4
5246,8.958272791596852e-05,50.0,0.0,0.4,1.7267441860465116,0.0428973513480308,0.0617721859411643,0.0519057951311173,1.936046511627907,1.0988372093023258,0.0,3.1395348837209305,3.1395348837209305,1.3333333333333333
4719,8.567576615623051e-05,1000.0,0.0,1.0,2.4134615384615388,0.0325740775027082,0.0470381548515558,0.039414633778277,0.0,2.4134615384615388,0.0,4.807692307692308,4.807692307692308,4.0
8160,4.595981132421966e-05,1000.0,45.0,0.47,0.7655293088363956,0.0412879723670192,0.0496577946093948,0.0453029151620605,1.4216972878390202,0.7655293088363956,1.4216972878390202,5.9601924759405085,5.632108486439195,2.0
4347,0.0010198649024279,1000.0,0.0,1.0,1.1627906976744184,0.0433852793833822,0.0624748023120705,0.0524961880538925,0.0,1.1627906976744184,0.0,5.581395348837209,5.581395348837209,4.0
7227,0.0054200232034575,1000.0,0.0,0.4,0.7232084155161078,0.0201277260769078,0.030404230271288,0.0243545485530584,1.1834319526627215,0.7232084155161078,0.0,3.879026955950033,3.879026955950033,1.5
2010,0.0358311860026003,50.0,0.0,1.0,0.5698005698005698,0.0168745912346235,0.0242994113778578,0.0204182553938944,0.0,0.5698005698005698,0.0,2.2792022792022792,2.2792022792022792,2.0
8049,3.818604588700098e-06,1000.0,60.0,0.4,1.0128633647320977,0.0405354614420766,0.0513232370628203,0.0464320957031747,1.316722374151727,1.0128633647320977,1.316722374151727,5.216246328370303,4.912387318950674,2.0
862,0.0237417849741945,20.0,0.0,1.0,0.8660508083140878,0.0372794278893675,0.0536823761606892,0.0451081077461347,0.0,0.8660508083140878,0.0,2.309468822170901,2.309468822170901,2.0
